21000 gen's fitness  :  3320.52
21100 gen's fitness  :  3318.3
21200 gen's fitness  :  3302.32
21300 gen's fitness  :  3298.51
21400 gen's fitness  :  3293.75
21500 gen's fitness  :  3290.4
21600 gen's fitness  :  3290.4
21700 gen's fitness  :  3289.75
21800 gen's fitness  :  3275.12
21900 gen's fitness  :  3276.81
22000 gen's fitness  :  3276.81
22100 gen's fitness  :  3274.63
22200 gen's fitness  :  3273.66
22300 gen's fitness  :  3273.66
22400 gen's fitness  :  3273.66
22500 gen's fitness  :  3269.37
22600 gen's fitness  :  3266.54
22700 gen's fitness  :  3265.24
22800 gen's fitness  :  3263.44
22900 gen's fitness  :  3264.7
23000 gen's fitness  :  3261.81
23100 gen's fitness  :  3259.9
23200 gen's fitness  :  3253.52
23300 gen's fitness  :  3247.81
23400 gen's fitness  :  3246.68
23500 gen's fitness  :  3245.9
23600 gen's fitness  :  3245.88
23700 gen's fitness  :  3245.93
23800 gen's fitness  :  3242.8
23900 gen's fitness  :  3240.41
24000 gen's fitness  :  3231.37
24100 gen's fitness  :  3226.03
24200 gen's fitness  :  3227.3
24300 gen's fitness  :  3226.42
24400 gen's fitness  :  3225.6
24500 gen's fitness  :  3224.65
24600 gen's fitness  :  3213.35
24700 gen's fitness  :  3219.35
24800 gen's fitness  :  3211.38
24900 gen's fitness  :  3214.93
25000 gen's fitness  :  3214.93
25100 gen's fitness  :  3214.51
25200 gen's fitness  :  3213.75
25300 gen's fitness  :  3213.23
25400 gen's fitness  :  3208.92
25500 gen's fitness  :  3208.92
25600 gen's fitness  :  3206.89
25700 gen's fitness  :  3206.01
25800 gen's fitness  :  3188.61
25900 gen's fitness  :  3206.01
26000 gen's fitness  :  3205.63
26100 gen's fitness  :  3197.89
26200 gen's fitness  :  3197.89
26300 gen's fitness  :  3196.74
26400 gen's fitness  :  3196.32
26500 gen's fitness  :  3176.81
26600 gen's fitness  :  3176.79
26700 gen's fitness  :  3170.66
26800 gen's fitness  :  3170.45
26900 gen's fitness  :  3169.1
27000 gen's fitness  :  3169.15
27100 gen's fitness  :  3169.15
27200 gen's fitness  :  3169.15
27300 gen's fitness  :  3169.15
27400 gen's fitness  :  3164.81
27500 gen's fitness  :  3167.6
27600 gen's fitness  :  3165.49
27700 gen's fitness  :  3153.93
27800 gen's fitness  :  3153.93
27900 gen's fitness  :  3141.29
28000 gen's fitness  :  3141.29
28100 gen's fitness  :  3138.21
28200 gen's fitness  :  3135.43
28300 gen's fitness  :  3131.76
28400 gen's fitness  :  3136.71
28500 gen's fitness  :  3135.52
28600 gen's fitness  :  3135.52
28700 gen's fitness  :  3133.8
28800 gen's fitness  :  3133.8
28900 gen's fitness  :  3128.82
29000 gen's fitness  :  3132.35
29100 gen's fitness  :  3131.9
29200 gen's fitness  :  3130.93
29300 gen's fitness  :  3131.87
29400 gen's fitness  :  3114.82
29500 gen's fitness  :  3123.57
29600 gen's fitness  :  3120.59
29700 gen's fitness  :  3119.95
29800 gen's fitness  :  3119.95
29900 gen's fitness  :  3119.93
30000 gen's fitness  :  3117.98
30100 gen's fitness  :  3103.09
30200 gen's fitness  :  3103.09
30300 gen's fitness  :  3096.63
30400 gen's fitness  :  3096.41
30500 gen's fitness  :  3095.99
30600 gen's fitness  :  3094.93
30700 gen's fitness  :  3094.34
30800 gen's fitness  :  3089.59
30900 gen's fitness  :  3088.17
31000 gen's fitness  :  3089.4
31100 gen's fitness  :  3089.07
31200 gen's fitness  :  3089.07
31300 gen's fitness  :  3088.16
31400 gen's fitness  :  3087.82
31500 gen's fitness  :  3083.78
31600 gen's fitness  :  3083.78
31700 gen's fitness  :  3083.74
31800 gen's fitness  :  3075.06
31900 gen's fitness  :  3075.06
32000 gen's fitness  :  3072.33
32100 gen's fitness  :  3072.33
32200 gen's fitness  :  3068.58
32300 gen's fitness  :  3069.27
32400 gen's fitness  :  3067.15
32500 gen's fitness  :  3065.66
32600 gen's fitness  :  3057.27
32700 gen's fitness  :  3056.81
32800 gen's fitness  :  3055.54
32900 gen's fitness  :  3053.38
33000 gen's fitness  :  3051.94
33100 gen's fitness  :  3048.54
33200 gen's fitness  :  3047.68
33300 gen's fitness  :  3039.61
33400 gen's fitness  :  3045.6
33500 gen's fitness  :  3042.85
33600 gen's fitness  :  3044.76
33700 gen's fitness  :  3044.17
33800 gen's fitness  :  3043.61
33900 gen's fitness  :  3037.82
34000 gen's fitness  :  3041.72
34100 gen's fitness  :  3039.15
34200 gen's fitness  :  3040.51
34300 gen's fitness  :  3040.51
34400 gen's fitness  :  3040.51
34500 gen's fitness  :  3040.51
34600 gen's fitness  :  3040.51
34700 gen's fitness  :  3038.35
34800 gen's fitness  :  3039.75
34900 gen's fitness  :  3038.62
35000 gen's fitness  :  3029.67
35100 gen's fitness  :  3020.68
35200 gen's fitness  :  3021.43
35300 gen's fitness  :  3024.16
35400 gen's fitness  :  3024
35500 gen's fitness  :  3019.23
35600 gen's fitness  :  3019.76
35700 gen's fitness  :  3022.13
35800 gen's fitness  :  3020.96
35900 gen's fitness  :  3020.96
36000 gen's fitness  :  3018.76
36100 gen's fitness  :  3019.7
36200 gen's fitness  :  3018.72
36300 gen's fitness  :  3012.4
36400 gen's fitness  :  3012.4
36500 gen's fitness  :  3012.4
36600 gen's fitness  :  3012.4
36700 gen's fitness  :  3010.47
36800 gen's fitness  :  3010.47
36900 gen's fitness  :  3009.77
37000 gen's fitness  :  3007.3
37100 gen's fitness  :  3009.77
37200 gen's fitness  :  3009.62
37300 gen's fitness  :  3005.2
37400 gen's fitness  :  3004.82
37500 gen's fitness  :  3004.34
37600 gen's fitness  :  3001.98
37700 gen's fitness  :  3002.58
37800 gen's fitness  :  2998.11
37900 gen's fitness  :  2998.81
38000 gen's fitness  :  2997.94
38100 gen's fitness  :  2996.19
38200 gen's fitness  :  2996.13
38300 gen's fitness  :  2992.35
38400 gen's fitness  :  2995.79
38500 gen's fitness  :  2992.94
38600 gen's fitness  :  2993.75
38700 gen's fitness  :  2987.75
38800 gen's fitness  :  2987.17
38900 gen's fitness  :  2983.17
39000 gen's fitness  :  2982.43
39100 gen's fitness  :  2978
39200 gen's fitness  :  2979.36
39300 gen's fitness  :  2972.61
39400 gen's fitness  :  2967.36
39500 gen's fitness  :  2967.34
39600 gen's fitness  :  2967.34
39700 gen's fitness  :  2967.34
39800 gen's fitness  :  2966.77
39900 gen's fitness  :  2960.68
40000 gen's fitness  :  2966.77
40100 gen's fitness  :  2966.77
40200 gen's fitness  :  2966.77
40300 gen's fitness  :  2958.53
40400 gen's fitness  :  2966.77
40500 gen's fitness  :  2966.77
40600 gen's fitness  :  2966.6
40700 gen's fitness  :  2965.19
40800 gen's fitness  :  2963.46
40900 gen's fitness  :  2950.99
41000 gen's fitness  :  2958.28
41100 gen's fitness  :  2955.03
41200 gen's fitness  :  2954.41
41300 gen's fitness  :  2952.74
41400 gen's fitness  :  2952.43
41500 gen's fitness  :  2951.9
41600 gen's fitness  :  2950.87
41700 gen's fitness  :  2951.45
41800 gen's fitness  :  2951.27
41900 gen's fitness  :  2951.23
42000 gen's fitness  :  2951.27
42100 gen's fitness  :  2950.54
42200 gen's fitness  :  2947.53
42300 gen's fitness  :  2947.53
42400 gen's fitness  :  2940.64
42500 gen's fitness  :  2940.64
42600 gen's fitness  :  2940.64
42700 gen's fitness  :  2940.64
42800 gen's fitness  :  2938.18
42900 gen's fitness  :  2938.2
43000 gen's fitness  :  2935.11
43100 gen's fitness  :  2936.63
43200 gen's fitness  :  2937
43300 gen's fitness  :  2935.18
43400 gen's fitness  :  2935.18
43500 gen's fitness  :  2931.34
43600 gen's fitness  :  2931.34
43700 gen's fitness  :  2931.34
43800 gen's fitness  :  2931.34
43900 gen's fitness  :  2929.24
44000 gen's fitness  :  2929.63
44100 gen's fitness  :  2929.39
44200 gen's fitness  :  2929.21
44300 gen's fitness  :  2928.46
44400 gen's fitness  :  2927.54
44500 gen's fitness  :  2927.54
44600 gen's fitness  :  2927.54
44700 gen's fitness  :  2926.49
44800 gen's fitness  :  2926.29
44900 gen's fitness  :  2925.92
45000 gen's fitness  :  2919.54
45100 gen's fitness  :  2925.99
45200 gen's fitness  :  2925.98
45300 gen's fitness  :  2926.29
45400 gen's fitness  :  2923.78
45500 gen's fitness  :  2918.09
45600 gen's fitness  :  2918.09
45700 gen's fitness  :  2905.43
45800 gen's fitness  :  2911.04
45900 gen's fitness  :  2910.69
46000 gen's fitness  :  2908.09
46100 gen's fitness  :  2908.09
46200 gen's fitness  :  2907.98
46300 gen's fitness  :  2897.7
46400 gen's fitness  :  2901.38
46500 gen's fitness  :  2901.38
46600 gen's fitness  :  2901.38
46700 gen's fitness  :  2900.73
46800 gen's fitness  :  2900.35
46900 gen's fitness  :  2890.87
47000 gen's fitness  :  2889.5
47100 gen's fitness  :  2889.5
47200 gen's fitness  :  2889.5
47300 gen's fitness  :  2889.5
47400 gen's fitness  :  2887.54
47500 gen's fitness  :  2887.54
47600 gen's fitness  :  2887.54
47700 gen's fitness  :  2887.41
47800 gen's fitness  :  2887.41
47900 gen's fitness  :  2887.16
48000 gen's fitness  :  2887.06
48100 gen's fitness  :  2887.16
48200 gen's fitness  :  2882.81
48300 gen's fitness  :  2885.34
48400 gen's fitness  :  2881.72
48500 gen's fitness  :  2883.02
48600 gen's fitness  :  2883.76
48700 gen's fitness  :  2883.76
48800 gen's fitness  :  2883.76
48900 gen's fitness  :  2875.05
49000 gen's fitness  :  2879.97
49100 gen's fitness  :  2881.4
49200 gen's fitness  :  2874.5
49300 gen's fitness  :  2874.5
49400 gen's fitness  :  2874.5
49500 gen's fitness  :  2872.43
49600 gen's fitness  :  2874.09
49700 gen's fitness  :  2872.78
49800 gen's fitness  :  2874.09
49900 gen's fitness  :  2874.09
50000 gen's fitness  :  2874.09
50100 gen's fitness  :  2874.09
50200 gen's fitness  :  2874.09
50300 gen's fitness  :  2874.09
50400 gen's fitness  :  2872.99
50500 gen's fitness  :  2864.91
50600 gen's fitness  :  2872.37
50700 gen's fitness  :  2872.37
50800 gen's fitness  :  2871.9
50900 gen's fitness  :  2869.78
51000 gen's fitness  :  2871.52
51100 gen's fitness  :  2871.2
51200 gen's fitness  :  2868.98
51300 gen's fitness  :  2866.07
51400 gen's fitness  :  2864.77
51500 gen's fitness  :  2864.18
51600 gen's fitness  :  2864.77
51700 gen's fitness  :  2864.62
51800 gen's fitness  :  2864.05
51900 gen's fitness  :  2864.62
52000 gen's fitness  :  2864.62
52100 gen's fitness  :  2864.62
52200 gen's fitness  :  2862.75
52300 gen's fitness  :  2863.59
52400 gen's fitness  :  2862.41
52500 gen's fitness  :  2862.41
52600 gen's fitness  :  2853.31
52700 gen's fitness  :  2856.85
52800 gen's fitness  :  2857.54
52900 gen's fitness  :  2845.4
53000 gen's fitness  :  2845.51
53100 gen's fitness  :  2845.51
53200 gen's fitness  :  2836.94
53300 gen's fitness  :  2845.4
53400 gen's fitness  :  2845.4
53500 gen's fitness  :  2845.4
53600 gen's fitness  :  2838.94
53700 gen's fitness  :  2845.4
53800 gen's fitness  :  2845.4
53900 gen's fitness  :  2845.4
54000 gen's fitness  :  2845.4
54100 gen's fitness  :  2844.24
54200 gen's fitness  :  2845.4
54300 gen's fitness  :  2845.4
54400 gen's fitness  :  2845.4
54500 gen's fitness  :  2845.4
54600 gen's fitness  :  2844.51
54700 gen's fitness  :  2845.4
54800 gen's fitness  :  2845.4
54900 gen's fitness  :  2845.4
55000 gen's fitness  :  2845.4
55100 gen's fitness  :  2845.4
55200 gen's fitness  :  2844.69
55300 gen's fitness  :  2844.35
55400 gen's fitness  :  2838.32
55500 gen's fitness  :  2844.29
55600 gen's fitness  :  2844.29
55700 gen's fitness  :  2844.29
55800 gen's fitness  :  2844.29
55900 gen's fitness  :  2844.29
56000 gen's fitness  :  2839.32
56100 gen's fitness  :  2843.36
56200 gen's fitness  :  2842.77
56300 gen's fitness  :  2842.64
56400 gen's fitness  :  2836.68
56500 gen's fitness  :  2837.25
56600 gen's fitness  :  2839.12
56700 gen's fitness  :  2839.03
56800 gen's fitness  :  2839.03
56900 gen's fitness  :  2839.03
57000 gen's fitness  :  2836.89
57100 gen's fitness  :  2836.56
57200 gen's fitness  :  2835.24
57300 gen's fitness  :  2835.24
57400 gen's fitness  :  2835.24
57500 gen's fitness  :  2835.24
57600 gen's fitness  :  2835.24
57700 gen's fitness  :  2835.24
57800 gen's fitness  :  2835.24
57900 gen's fitness  :  2835.24
58000 gen's fitness  :  2834.6
58100 gen's fitness  :  2834.6
58200 gen's fitness  :  2834.6
58300 gen's fitness  :  2834.59
58400 gen's fitness  :  2830.14
58500 gen's fitness  :  2831.32
58600 gen's fitness  :  2831.43
58700 gen's fitness  :  2831.43
58800 gen's fitness  :  2831.43
58900 gen's fitness  :  2829.36
59000 gen's fitness  :  2831.43
59100 gen's fitness  :  2831.43
59200 gen's fitness  :  2831.01
59300 gen's fitness  :  2831.43
59400 gen's fitness  :  2816.14
59500 gen's fitness  :  2830.14
59600 gen's fitness  :  2826.51
59700 gen's fitness  :  2829.8
59800 gen's fitness  :  2829.58
59900 gen's fitness  :  2825.24
60000 gen's fitness  :  2826.78
60100 gen's fitness  :  2825.62
60200 gen's fitness  :  2826.69
60300 gen's fitness  :  2826.01
60400 gen's fitness  :  2826.01
60500 gen's fitness  :  2825.47
60600 gen's fitness  :  2826.01
60700 gen's fitness  :  2826.01
60800 gen's fitness  :  2825.83
60900 gen's fitness  :  2825.83
61000 gen's fitness  :  2825.83
61100 gen's fitness  :  2825.83
61200 gen's fitness  :  2824.34
61300 gen's fitness  :  2824.34
61400 gen's fitness  :  2824.34
61500 gen's fitness  :  2824.34
61600 gen's fitness  :  2824.34
61700 gen's fitness  :  2824.34
61800 gen's fitness  :  2824.12
61900 gen's fitness  :  2820.76
62000 gen's fitness  :  2820.38
62100 gen's fitness  :  2818.83
62200 gen's fitness  :  2815.17
62300 gen's fitness  :  2819.17
62400 gen's fitness  :  2819.17
62500 gen's fitness  :  2819.17
62600 gen's fitness  :  2819.17
62700 gen's fitness  :  2819.17
62800 gen's fitness  :  2819.17
62900 gen's fitness  :  2818.98
63000 gen's fitness  :  2818.91
63100 gen's fitness  :  2819.17
63200 gen's fitness  :  2819.17
63300 gen's fitness  :  2819.17
63400 gen's fitness  :  2818.84
63500 gen's fitness  :  2819.17
63600 gen's fitness  :  2816.62
63700 gen's fitness  :  2815.35
63800 gen's fitness  :  2815.35
63900 gen's fitness  :  2812.05
64000 gen's fitness  :  2810.07
64100 gen's fitness  :  2807.24
64200 gen's fitness  :  2810.07
64300 gen's fitness  :  2809.09
64400 gen's fitness  :  2808.83
64500 gen's fitness  :  2808.83
64600 gen's fitness  :  2808.57
64700 gen's fitness  :  2807.64
64800 gen's fitness  :  2808.59
64900 gen's fitness  :  2808.62
65000 gen's fitness  :  2808.83
65100 gen's fitness  :  2808.83
65200 gen's fitness  :  2807.09
65300 gen's fitness  :  2807.09
65400 gen's fitness  :  2791.22
65500 gen's fitness  :  2806.16
65600 gen's fitness  :  2806.16
65700 gen's fitness  :  2806.16
65800 gen's fitness  :  2806.16
65900 gen's fitness  :  2801.57
66000 gen's fitness  :  2806.16
66100 gen's fitness  :  2794.03
66200 gen's fitness  :  2806.16
66300 gen's fitness  :  2806.16
66400 gen's fitness  :  2803.16
66500 gen's fitness  :  2803.16
66600 gen's fitness  :  2804.79
66700 gen's fitness  :  2802.96
66800 gen's fitness  :  2804.79
66900 gen's fitness  :  2801.83
67000 gen's fitness  :  2803.41
67100 gen's fitness  :  2804.79
67200 gen's fitness  :  2804.79
67300 gen's fitness  :  2804.79
67400 gen's fitness  :  2804.79
67500 gen's fitness  :  2804.68
67600 gen's fitness  :  2804.68
67700 gen's fitness  :  2801.74
67800 gen's fitness  :  2801.74
67900 gen's fitness  :  2801.74
68000 gen's fitness  :  2801.45
68100 gen's fitness  :  2801.74
68200 gen's fitness  :  2801.74
68300 gen's fitness  :  2801.48
68400 gen's fitness  :  2801.73
68500 gen's fitness  :  2801.73
68600 gen's fitness  :  2801.73
68700 gen's fitness  :  2801.73
68800 gen's fitness  :  2801.73
68900 gen's fitness  :  2801.73
69000 gen's fitness  :  2801.73
69100 gen's fitness  :  2801.15
69200 gen's fitness  :  2801.73
69300 gen's fitness  :  2798.81
69400 gen's fitness  :  2800.21
69500 gen's fitness  :  2801.66
69600 gen's fitness  :  2801.66
69700 gen's fitness  :  2801
69800 gen's fitness  :  2800.76
69900 gen's fitness  :  2799.48
70000 gen's fitness  :  2799.3
70100 gen's fitness  :  2800.31
70200 gen's fitness  :  2798.43
70300 gen's fitness  :  2798.19
70400 gen's fitness  :  2798.31
70500 gen's fitness  :  2783.55
70600 gen's fitness  :  2783.55
70700 gen's fitness  :  2783.55
70800 gen's fitness  :  2783.15
70900 gen's fitness  :  2783.55
71000 gen's fitness  :  2782.31
71100 gen's fitness  :  2782.08
71200 gen's fitness  :  2782.19
71300 gen's fitness  :  2782.19
71400 gen's fitness  :  2782.19
71500 gen's fitness  :  2782.19
71600 gen's fitness  :  2782.19
71700 gen's fitness  :  2782.19
71800 gen's fitness  :  2781.18
71900 gen's fitness  :  2782.19
72000 gen's fitness  :  2781.14
72100 gen's fitness  :  2778.45
72200 gen's fitness  :  2777.2
72300 gen's fitness  :  2777.2
72400 gen's fitness  :  2777.2
72500 gen's fitness  :  2776.24
72600 gen's fitness  :  2776.6
72700 gen's fitness  :  2776.6
72800 gen's fitness  :  2775.72
72900 gen's fitness  :  2774.09
73000 gen's fitness  :  2775.9
73100 gen's fitness  :  2771.66
73200 gen's fitness  :  2772.24
73300 gen's fitness  :  2772.24
73400 gen's fitness  :  2772.24
73500 gen's fitness  :  2772.24
73600 gen's fitness  :  2770.4
73700 gen's fitness  :  2772.24
73800 gen's fitness  :  2772.24
73900 gen's fitness  :  2772.24
74000 gen's fitness  :  2772.24
74100 gen's fitness  :  2772.24
74200 gen's fitness  :  2772.24
74300 gen's fitness  :  2772.24
74400 gen's fitness  :  2772.24
74500 gen's fitness  :  2771.86
74600 gen's fitness  :  2771.91
74700 gen's fitness  :  2771.91
74800 gen's fitness  :  2770.37
74900 gen's fitness  :  2770.72
75000 gen's fitness  :  2770.89
75100 gen's fitness  :  2770.96
75200 gen's fitness  :  2770.96
75300 gen's fitness  :  2765.53
75400 gen's fitness  :  2759.75
75500 gen's fitness  :  2756.47
75600 gen's fitness  :  2756.47
75700 gen's fitness  :  2756.47
75800 gen's fitness  :  2754.86
75900 gen's fitness  :  2753.65
76000 gen's fitness  :  2754.86
76100 gen's fitness  :  2753.71
76200 gen's fitness  :  2754.86
76300 gen's fitness  :  2752.43
76400 gen's fitness  :  2752.12
76500 gen's fitness  :  2752.43
76600 gen's fitness  :  2752.43
76700 gen's fitness  :  2751.84
76800 gen's fitness  :  2746.9
76900 gen's fitness  :  2751.84
77000 gen's fitness  :  2751.84
77100 gen's fitness  :  2751.84
77200 gen's fitness  :  2751.84
77300 gen's fitness  :  2750.48
77400 gen's fitness  :  2746.86
77500 gen's fitness  :  2751.45
77600 gen's fitness  :  2751.45
77700 gen's fitness  :  2751.4
77800 gen's fitness  :  2751.45
77900 gen's fitness  :  2751.45
78000 gen's fitness  :  2751.45
78100 gen's fitness  :  2751.45
78200 gen's fitness  :  2744.98
78300 gen's fitness  :  2744.98
78400 gen's fitness  :  2744.98
78500 gen's fitness  :  2744.98
78600 gen's fitness  :  2744.93
78700 gen's fitness  :  2744.34
78800 gen's fitness  :  2744.34
78900 gen's fitness  :  2744.34
79000 gen's fitness  :  2744.34
79100 gen's fitness  :  2744.34
79200 gen's fitness  :  2744.34
79300 gen's fitness  :  2743.73
79400 gen's fitness  :  2742.78
79500 gen's fitness  :  2743.73
79600 gen's fitness  :  2743.73
79700 gen's fitness  :  2743.73
79800 gen's fitness  :  2743.73
79900 gen's fitness  :  2736.73
80000 gen's fitness  :  2743.73
80100 gen's fitness  :  2743.17
80200 gen's fitness  :  2743.17
80300 gen's fitness  :  2743.17
80400 gen's fitness  :  2743.17
80500 gen's fitness  :  2743.17
80600 gen's fitness  :  2743.17
80700 gen's fitness  :  2743.17
80800 gen's fitness  :  2743.17
80900 gen's fitness  :  2742.03
81000 gen's fitness  :  2741.91
81100 gen's fitness  :  2741.51
81200 gen's fitness  :  2739.61
81300 gen's fitness  :  2739.31
81400 gen's fitness  :  2739.61
81500 gen's fitness  :  2739.61
81600 gen's fitness  :  2739.61
81700 gen's fitness  :  2737.44
81800 gen's fitness  :  2737.44
81900 gen's fitness  :  2737.44
82000 gen's fitness  :  2732.92
82100 gen's fitness  :  2721.36
82200 gen's fitness  :  2721.36
82300 gen's fitness  :  2721.36
82400 gen's fitness  :  2721.36
