42.2821, 82.8382, 44.7355, 80.6294
44.7355, 80.6294, 45.0861, 79.3505
45.0861, 79.3505, 44.947, 78.8436
44.947, 78.8436, 41.265, 79.2033
41.265, 79.2033, 46.426, 81.1742
46.426, 81.1742, 44.8567, 81.8571
44.8567, 81.8571, 44.4079, 81.9519
44.4079, 81.9519, 45.0537, 82.0186
45.0537, 82.0186, 46.4418, 80.4371
46.4418, 80.4371, 48.2188, 79.2431
48.2188, 79.2431, 50.3343, 81.1691
50.3343, 81.1691, 50.8546, 79.3904
50.8546, 79.3904, 51.2143, 79.9335
51.2143, 79.9335, 55.409, 79.6848
55.409, 79.6848, 53.1004, 83.6113
53.1004, 83.6113, 50.9364, 94.0722
50.9364, 94.0722, 48.3753, 91.8419
48.3753, 91.8419, 44.4509, 84.7849
44.4509, 84.7849, 45.8089, 85.0212
45.8089, 85.0212, 45.714, 85.0289
45.714, 85.0289, 45.7196, 82.4585
45.7196, 82.4585, 49.1975, 80.3763
49.1975, 80.3763, 47.1542, 77.643
47.1542, 77.643, 47.3347, 77.9271
47.3347, 77.9271, 47.2052, 79.2742
47.2052, 79.2742, 45.9983, 79.6993
45.9983, 79.6993, 47.0882, 81.0743
47.0882, 81.0743, 42.1309, 82.2685
42.1309, 82.2685, 43.5819, 78.2592
43.5819, 78.2592, 43.9776, 78.8062
43.9776, 78.8062, 40.4043, 75.1722
40.4043, 75.1722, 40.3041, 75.9899
40.3041, 75.9899, 36.8593, 76.4856
36.8593, 76.4856, 37.2105, 77.3793
37.2105, 77.3793, 42.9414, 86.7115
42.9414, 86.7115, 44.6365, 88.7441
44.6365, 88.7441, 42.0474, 78.7476
42.0474, 78.7476, 44.7256, 68.3286
44.7256, 68.3286, 44.0635, 69.2555
44.0635, 69.2555, 37.9928, 69.5929
37.9928, 69.5929, 38.0982, 67.3843
38.0982, 67.3843, 39.7014, 69.0943
39.7014, 69.0943, 38.3114, 70.563
38.3114, 70.563, 40.1829, 73.272
40.1829, 73.272, 40.9529, 73.3718
40.9529, 73.3718, 44.582, 72.3232
44.582, 72.3232, 47.5743, 70.6492
47.5743, 70.6492, 48.6542, 70.2434
48.6542, 70.2434, 52.2594, 62.9658
52.2594, 62.9658, 53.254, 61.6806
53.254, 61.6806, 53.434, 62.2019
53.434, 62.2019, 51.2834, 60.9538
51.2834, 60.9538, 54.5613, 74.247
54.5613, 74.247, 55.3608, 80.8028
55.3608, 80.8028, 53.0193, 77.3306
53.0193, 77.3306, 44.48, 72.2108
44.48, 72.2108, 42.8058, 68.4311
42.8058, 68.4311, 43.2674, 69.4602
43.2674, 69.4602, 48.2465, 70.1049
48.2465, 70.1049, 50.827, 70.4498
50.827, 70.4498, 49.1056, 73.4781
49.1056, 73.4781, 50.5168, 75.9549
50.5168, 75.9549, 45.6041, 78.3324
45.6041, 78.3324, 47.4038, 72.1713
47.4038, 72.1713, 41.9473, 67.0055
41.9473, 67.0055, 39.1763, 68.1777
39.1763, 68.1777, 38.6171, 66.1113
38.6171, 66.1113, 41.6153, 63.3997
41.6153, 63.3997, 44.3717, 60.2914
44.3717, 60.2914, 44.9133, 59.1203
44.9133, 59.1203, 46.5768, 60.8264
46.5768, 60.8264, 49.1405, 60.5482
49.1405, 60.5482, 50.0296, 60.4372
50.0296, 60.4372, 42.612, 62.3969
42.612, 62.3969, 38.3895, 66.8658
38.3895, 66.8658, 42.5845, 67.8955
42.5845, 67.8955, 47.3662, 62.0178
47.3662, 62.0178, 50.5838, 65.1011
50.5838, 65.1011, 48.8174, 64.6058
48.8174, 64.6058, 46.2674, 56.0554
46.2674, 56.0554, 44.648, 57.8802
44.648, 57.8802, 46.9998, 59.8699
46.9998, 59.8699, 51.8668, 54.8985
51.8668, 54.8985, 56.047, 71.021
56.047, 71.021, 56.3694, 67.4946
56.3694, 67.4946, 64.7654, 65.2165
64.7654, 65.2165, 65.286, 53.2426
65.286, 53.2426, 68.8761, 55.4675
68.8761, 55.4675, 69.891, 57.6912
69.891, 57.6912, 69.1582, 57.2855
69.1582, 57.2855, 68.1573, 56.442
68.1573, 56.442, 64.4254, 52.5927
64.4254, 52.5927, 63.443, 49.3675
63.443, 49.3675, 60.6645, 53.5202
60.6645, 53.5202, 47.9268, 49.4654
47.9268, 49.4654, 46.2926, 46.9407
46.2926, 46.9407, 40.8546, 45.6355
40.8546, 45.6355, 53.6823, 43.8684
53.6823, 43.8684, 60.9662, 38.7337
60.9662, 38.7337, 62.9528, 37.8478
62.9528, 37.8478, 64.0454, 37.2512
64.0454, 37.2512, 62.0138, 36.8647
62.0138, 36.8647, 62.6015, 35.3441
62.6015, 35.3441, 62.9023, 35.3805
62.9023, 35.3805, 63.19, 35.5063
63.19, 35.5063, 62.952, 34.4616
62.952, 34.4616, 58.5132, 27.4557
58.5132, 27.4557, 56.1103, 27.7469
56.1103, 27.7469, 53.0518, 33.7643
53.0518, 33.7643, 57.6622, 36.8777
57.6622, 36.8777, 61.3011, 39.6008
61.3011, 39.6008, 62.2148, 39.2571
62.2148, 39.2571, 64.6172, 37.48
64.6172, 37.48, 67.0309, 34.3831
67.0309, 34.3831, 65.3575, 35.8988
65.3575, 35.8988, 69.1178, 33.2433
69.1178, 33.2433, 65.8442, 32.7814
65.8442, 32.7814, 68.9532, 35.6748
68.9532, 35.6748, 69.3143, 43.3907
69.3143, 43.3907, 68.1249, 46.2492
68.1249, 46.2492, 67.4038, 46.3538
67.4038, 46.3538, 69.4544, 44.7597
69.4544, 44.7597, 69.1891, 44.207
69.1891, 44.207, 70.0409, 43.9173
70.0409, 43.9173, 70.5931, 44.2886
70.5931, 44.2886, 71.1662, 47.604
71.1662, 47.604, 69.534, 46.9613
69.534, 46.9613, 67.504, 49.1022
67.504, 49.1022, 66.9537, 49.8087
66.9537, 49.8087, 66.2456, 48.4948
66.2456, 48.4948, 64.5935, 44.5716
64.5935, 44.5716, 63.9577, 39.4498
63.9577, 39.4498, 67.3789, 40.1508
67.3789, 40.1508, 68.0529, 43.4572
68.0529, 43.4572, 65.269, 41.6535
65.269, 41.6535, 59.9832, 40.8055
59.9832, 40.8055, 64.4869, 43.2501
64.4869, 43.2501, 63.748, 44.2078
63.748, 44.2078, 62.2932, 44.9007
62.2932, 44.9007, 62.7804, 45.7678
62.7804, 45.7678, 65.2312, 46.1845
65.2312, 46.1845, 60.068, 46.7116
60.068, 46.7116, 59.6576, 44.9824
59.6576, 44.9824, 58.7027, 43.367
58.7027, 43.367, 60.4257, 42.9427
60.4257, 42.9427, 60.1835, 43.5368
60.1835, 43.5368, 59.7732, 43.6698
59.7732, 43.6698, 60.4113, 47.5979
60.4113, 47.5979, 60.865, 48.8257
60.865, 48.8257, 60.536, 50.8377
60.536, 50.8377, 61.283, 51.969
61.283, 51.969, 61.7967, 57.5514
61.7967, 57.5514, 62.2549, 52.7932
62.2549, 52.7932, 62.5441, 52.9823
62.5441, 52.9823, 63.5635, 52.6267
63.5635, 52.6267, 63.5015, 49.0287
63.5015, 49.0287, 64.5655, 48.2371
64.5655, 48.2371, 66.9271, 48.2667
66.9271, 48.2667, 64.0236, 45.1285
64.0236, 45.1285, 62.2293, 41.6033
62.2293, 41.6033, 61.3008, 45.1288
61.3008, 45.1288, 61.6202, 46.4685
61.6202, 46.4685, 60.348, 51.166
60.348, 51.166, 59.7876, 50.8549
59.7876, 50.8549, 58.9443, 50.3864
58.9443, 50.3864, 56.5279, 55.8544
56.5279, 55.8544, 57.7598, 56.8
57.7598, 56.8, 59.5589, 58.9954
59.5589, 58.9954, 68.939, 58.9746
68.939, 58.9746, 72.0927, 58.8129
72.0927, 58.8129, 73.2345, 61.5221
73.2345, 61.5221, 72.7546, 56.1109
72.7546, 56.1109, 67.2754, 57.3696
67.2754, 57.3696, 54.4119, 54.8405
54.4119, 54.8405, 46.3892, 55.0764
46.3892, 55.0764, 47.269, 51.4681
47.269, 51.4681, 48.094, 48.0074
48.094, 48.0074, 39.4594, 41.7357
39.4594, 41.7357, 44.5711, 38.8339
44.5711, 38.8339, 45.3256, 37.586
45.3256, 37.586, 43.5069, 36.5459
43.5069, 36.5459, 49.3059, 30.1086
49.3059, 30.1086, 55.3131, 27.1801
55.3131, 27.1801, 55.442, 27.0903
55.442, 27.0903, 45.8809, 18.3854
45.8809, 18.3854, 36.3791, 2.44721
36.3791, 2.44721, 24.9896, 9.07492
24.9896, 9.07492, 26.7256, 9.89128
26.7256, 9.89128, 30.7084, 6.95304
30.7084, 6.95304, 35.4295, 15.6417
35.4295, 15.6417, 36.066, 14.1168
36.066, 14.1168, 35.32, 12.9752
35.32, 12.9752, 31.4484, 14.1686
31.4484, 14.1686, 30.2526, 16.7607
30.2526, 16.7607, 30.7131, 20.8373
30.7131, 20.8373, 34.4014, 17.9026
34.4014, 17.9026, 35.3398, 18.5989
35.3398, 18.5989, 34.7203, 22.1137
34.7203, 22.1137, 41.4921, 23.7301
41.4921, 23.7301, 44.4471, 25.6075
44.4471, 25.6075, 39.2792, 30.4117
39.2792, 30.4117, 35.8504, 28.2595
35.8504, 28.2595, 26.5252, 22.4969
26.5252, 22.4969, 24.4172, 26.5236
24.4172, 26.5236, 25.8405, 26.1005
25.8405, 26.1005, 27.1604, 27.942
27.1604, 27.942, 27.1542, 26.6902
27.1542, 26.6902, 31.7773, 23.8876
31.7773, 23.8876, 27.3661, 28.8031
27.3661, 28.8031, 22.3533, 26.6468
22.3533, 26.6468, 19.9317, 25.6544
19.9317, 25.6544, 16.4678, 25.708
16.4678, 25.708, 10.1974, 23.6954
10.1974, 23.6954, 9.49571, 21.1645
9.49571, 21.1645, 10.5487, 18.3487
10.5487, 18.3487, 9.07428, 17.9636
9.07428, 17.9636, 9.29598, 17.6786
9.29598, 17.6786, 18.881, 18.6442
18.881, 18.6442, 16.5281, 16.2571
16.5281, 16.2571, 17.3702, 16.5138
17.3702, 16.5138, 12.9371, 20.9202
12.9371, 20.9202, 12.7318, 20.8317
12.7318, 20.8317, 12.8263, 19.2554
12.8263, 19.2554, 13.6575, 23.1558
13.6575, 23.1558, 14.0267, 21.0282
14.0267, 21.0282, 17.0897, 26.6108
17.0897, 26.6108, 23.6114, 24.5544
23.6114, 24.5544, 25.786, 27.3361
25.786, 27.3361, 25.3928, 29.8017
25.3928, 29.8017, 22.9453, 33.8724
22.9453, 33.8724, 20.0396, 32.6559
20.0396, 32.6559, 15.6508, 29.9829
15.6508, 29.9829, 18.6701, 30.364
18.6701, 30.364, 16.5033, 31.3951
16.5033, 31.3951, 13.48, 39.3626
13.48, 39.3626, 16.2566, 33.9639
16.2566, 33.9639, 10.7298, 39.8355
10.7298, 39.8355, 0.567198, 37.1581
0.567198, 37.1581, 8.6967, 33.2775
8.6967, 33.2775, 10.8806, 27.9008
10.8806, 27.9008, 11.4762, 30.181
11.4762, 30.181, 13.2412, 29.1107
13.2412, 29.1107, 8.92726, 18.3201
8.92726, 18.3201, 1.84779, 20.44
1.84779, 20.44, 7.70189, 19.0697
7.70189, 19.0697, 8.04274, 17.6293
8.04274, 17.6293, 7.52094, 16.5107
7.52094, 16.5107, 8.17725, 10.933
8.17725, 10.933, 9.378, 13.0204
9.378, 13.0204, 9.94203, 13.4661
9.94203, 13.4661, 7.47871, 10.6406
7.47871, 10.6406, 9.73695, 6.96096
9.73695, 6.96096, 10.8969, 8.80871
10.8969, 8.80871, 16.4649, 7.18482
16.4649, 7.18482, 14.1674, 10.6294
14.1674, 10.6294, 14.0377, 10.3425
14.0377, 10.3425, 16.5804, 6.5098
16.5804, 6.5098, 13.9658, 5.46488
13.9658, 5.46488, 14.0047, 3.2834
14.0047, 3.2834, 15.7802, 3.4973
15.7802, 3.4973, 17.0309, 2.13256
17.0309, 2.13256, 16.6293, 4.66823
16.6293, 4.66823, 19.7713, 6.02825
19.7713, 6.02825, 17.9512, 4.84837
17.9512, 4.84837, 19.894, 8.0114
19.894, 8.0114, 21.3162, 9.63564
21.3162, 9.63564, 20.7593, 8.20266
20.7593, 8.20266, 17.1163, 7.0813
17.1163, 7.0813, 17.454, 9.28384
17.454, 9.28384, 18.7812, 10.4618
18.7812, 10.4618, 19.7689, 10.8691
19.7689, 10.8691, 21.5238, 11.3998
21.5238, 11.3998, 20.9143, 11.157
20.9143, 11.157, 25.2945, 7.50066
25.2945, 7.50066, 28.5867, 5.6111
28.5867, 5.6111, 30.6453, 4.47028
30.6453, 4.47028, 29.8989, 10.6606
29.8989, 10.6606, 32.3347, 12.3504
32.3347, 12.3504, 33.1388, 16.9571
33.1388, 16.9571, 34.356, 15.0039
34.356, 15.0039, 33.2655, 17.0311
33.2655, 17.0311, 34.9811, 17.7115
34.9811, 17.7115, 33.7106, 20.9246
33.7106, 20.9246, 31.7023, 22.6878
31.7023, 22.6878, 31.197, 25.3139
31.197, 25.3139, 32.6968, 30.7934
32.6968, 30.7934, 32.6417, 27.0671
32.6417, 27.0671, 29.9077, 26.5974
29.9077, 26.5974, 27.2511, 25.6404
27.2511, 25.6404, 25.4864, 27.1775
25.4864, 27.1775, 26.0383, 24.0472
26.0383, 24.0472, 26.9496, 22.9811
26.9496, 22.9811, 24.0032, 19.3832
24.0032, 19.3832, 24.633, 19.2124
24.633, 19.2124, 23.9218, 17.9343
23.9218, 17.9343, 20.5143, 21.0609
20.5143, 21.0609, 20.7788, 22.0366
20.7788, 22.0366, 19.5916, 22.2711
19.5916, 22.2711, 23.5678, 23.5327
23.5678, 23.5327, 24.99, 19.906
24.99, 19.906, 26.7292, 20.4627
26.7292, 20.4627, 29.2072, 21.9305
29.2072, 21.9305, 30.6062, 19.4227
30.6062, 19.4227, 31.6574, 19.7763
31.6574, 19.7763, 26.1224, 18.2939
26.1224, 18.2939, 25.0471, 17.1031
25.0471, 17.1031, 26.8916, 15.3456
26.8916, 15.3456, 26.9012, 16.0062
26.9012, 16.0062, 24.8168, 15.6045
24.8168, 15.6045, 24.9153, 13.7464
24.9153, 13.7464, 28.2725, 12.7243
28.2725, 12.7243, 26.1719, 12.54
26.1719, 12.54, 28.1683, 10.0569
28.1683, 10.0569, 28.2808, 11.0777
28.2808, 11.0777, 27.1413, 14.0652
27.1413, 14.0652, 26.1309, 13.9088
26.1309, 13.9088, 27.6583, 12.3485
27.6583, 12.3485, 26.7686, 8.28592
26.7686, 8.28592, 30.1277, 9.74827
30.1277, 9.74827, 32.5962, 6.6337
32.5962, 6.6337, 30.8402, 7.77918
30.8402, 7.77918, 33.8563, 8.10774
33.8563, 8.10774, 35.7474, 4.47327
35.7474, 4.47327, 32.057, 3.42363
32.057, 3.42363, 29.0658, 5.71846
29.0658, 5.71846, 27.2734, 3.23915
27.2734, 3.23915, 25.9909, 5.45428
25.9909, 5.45428, 25.8335, 5.38146
25.8335, 5.38146, 26.7566, 6.20109
26.7566, 6.20109, 26.4758, 8.38489
26.4758, 8.38489, 25.1141, 9.18446
25.1141, 9.18446, 22.4091, 10.743
22.4091, 10.743, 22.649, 13.2028
22.649, 13.2028, 23.9176, 14.9832
23.9176, 14.9832, 22.5422, 14.6131
22.5422, 14.6131, 22.0824, 15.0618
22.0824, 15.0618, 20.6158, 11.4443
20.6158, 11.4443, 21.89, 11.6887
21.89, 11.6887, 21.5013, 12.19
21.5013, 12.19, 17.5178, 12.9785
17.5178, 12.9785, 8.80458, 13.4434
8.80458, 13.4434, 6.59301, 11.3455
6.59301, 11.3455, 5.98885, 12.9206
5.98885, 12.9206, 0.680782, 15.9544
0.680782, 15.9544, 2.39199, 18.9871
2.39199, 18.9871, 2.02503, 19.6287
2.02503, 19.6287, 4.13979, 24.158
4.13979, 24.158, 6.86108, 33.1843
6.86108, 33.1843, 7.04972, 39.5727
7.04972, 39.5727, 3.48582, 27.7668
3.48582, 27.7668, 7.15402, 22.0635
7.15402, 22.0635, 5.84387, 18.7388
5.84387, 18.7388, 10.0364, 16.7752
10.0364, 16.7752, 10.3267, 15.6247
10.3267, 15.6247, 14.3708, 19.5999
14.3708, 19.5999, 14.7847, 21.9951
14.7847, 21.9951, 11.915, 22.3293
11.915, 22.3293, 6.84885, 24.4577
6.84885, 24.4577, 7.94064, 24.5699
7.94064, 24.5699, 10.0239, 25.5984
10.0239, 25.5984, 12.1814, 23.1389
12.1814, 23.1389, 13.4311, 24.2854
13.4311, 24.2854, 14.0436, 26.7012
14.0436, 26.7012, 11.7329, 33.8643
11.7329, 33.8643, 10.3582, 35.6337
10.3582, 35.6337, 18.0774, 35.7478
18.0774, 35.7478, 22.185, 33.9116
22.185, 33.9116, 22.7582, 31.1935
22.7582, 31.1935, 25.8217, 32.098
25.8217, 32.098, 33.9926, 36.6757
33.9926, 36.6757, 28.6209, 30.5796
28.6209, 30.5796, 26.5223, 30.7025
26.5223, 30.7025, 24.3603, 29.5111
24.3603, 29.5111, 23.6976, 29.7612
23.6976, 29.7612, 23.5831, 30.9184
23.5831, 30.9184, 21.7992, 29.2288
21.7992, 29.2288, 19.6229, 30.6371
19.6229, 30.6371, 18.9744, 30.5404
18.9744, 30.5404, 18.4129, 30.7235
18.4129, 30.7235, 18.9649, 32.1715
18.9649, 32.1715, 17.4861, 32.4878
17.4861, 32.4878, 17.2869, 31.9579
17.2869, 31.9579, 16.3147, 32.1395
16.3147, 32.1395, 16.409, 31.4661
16.409, 31.4661, 19.4426, 26.7563
19.4426, 26.7563, 23.7541, 24.7099
23.7541, 24.7099, 20.3435, 16.0883
20.3435, 16.0883, 20.0266, 6.25654
20.0266, 6.25654, 16.5726, 6.63641
16.5726, 6.63641, 15.1317, 8.06243
15.1317, 8.06243, 11.3084, 5.61422
11.3084, 5.61422, 5.11342, 0.37134
5.11342, 0.37134, 15.4124, 3.5537
15.4124, 3.5537, 16.537, 2.98312
16.537, 2.98312, 19.2472, 1.55424
19.2472, 1.55424, 19.4555, 3.29556
19.4555, 3.29556, 25.6058, 3.09569
25.6058, 3.09569, 24.1822, 7.66857
24.1822, 7.66857, 25.7761, 8.79302
25.7761, 8.79302, 27.0031, 5.59728
27.0031, 5.59728, 27.0251, 3.30261
27.0251, 3.30261, 28.7771, 4.96563
28.7771, 4.96563, 27.754, 5.86563
27.754, 5.86563, 30.25, 6.29755
30.25, 6.29755, 33.0263, 6.5744
33.0263, 6.5744, 37.1387, 6.76722
37.1387, 6.76722, 45.915, 8.86985
45.915, 8.86985, 42.1966, 8.18059
42.1966, 8.18059, 36.1025, 19.9103
36.1025, 19.9103, 33.2163, 19.4355
33.2163, 19.4355, 32.4887, 21.0644
32.4887, 21.0644, 32.0496, 19.7124
32.0496, 19.7124, 27.8962, 20.2255
27.8962, 20.2255, 27.8231, 19.3264
27.8231, 19.3264, 32.9165, 16.581
32.9165, 16.581, 34.1874, 16.9893
34.1874, 16.9893, 38.1572, 20.2745
38.1572, 20.2745, 42.0739, 20.6563
42.0739, 20.6563, 40.6269, 32.2986
40.6269, 32.2986, 43.2347, 23.9409
43.2347, 23.9409, 71.5476, 32.5616
71.5476, 32.5616, 72.309, 32.0171
72.309, 32.0171, 71.5087, 31.1604
71.5087, 31.1604, 72.379, 30.5624
72.379, 30.5624, 76.2998, 30.911
76.2998, 30.911, 80.7086, 32.672
80.7086, 32.672, 79.5437, 35.6519
79.5437, 35.6519, 80.2799, 36.7813
80.2799, 36.7813, 78.5398, 38.084
78.5398, 38.084, 78.7803, 39.4684
78.7803, 39.4684, 80.9962, 36.9099
80.9962, 36.9099, 81.4493, 34.9962
81.4493, 34.9962, 90.2082, 25.9952
90.2082, 25.9952, 81.829, 30.257
81.829, 30.257, 79.3197, 31.1072
79.3197, 31.1072, 76.6409, 32.1081
76.6409, 32.1081, 76.2202, 32.4026
76.2202, 32.4026, 74.1957, 33.8854
74.1957, 33.8854, 73.248, 33.9189
73.248, 33.9189, 72.1343, 33.2988
72.1343, 33.2988, 72.4916, 33.484
72.4916, 33.484, 71.8491, 34.3964
71.8491, 34.3964, 74.4582, 35.8308
74.4582, 35.8308, 77.96, 37.5936
77.96, 37.5936, 79.3325, 41.3227
79.3325, 41.3227, 78.9207, 42.6185
78.9207, 42.6185, 79.3355, 43.6024
79.3355, 43.6024, 79.4274, 45.0208
79.4274, 45.0208, 78.1244, 42.7302
78.1244, 42.7302, 73.4606, 41.4486
73.4606, 41.4486, 74.1734, 36.0688
74.1734, 36.0688, 72.5971, 36.8245
72.5971, 36.8245, 71.0378, 38.4188
71.0378, 38.4188, 71.733, 40.0554
71.733, 40.0554, 71.9583, 41.2208
71.9583, 41.2208, 79.8431, 46.3079
79.8431, 46.3079, 77.1245, 45.9571
77.1245, 45.9571, 78.827, 47.3391
78.827, 47.3391, 82.0878, 49.4474
82.0878, 49.4474, 82.1059, 48.4287
82.1059, 48.4287, 80.9422, 50.6692
80.9422, 50.6692, 80.6265, 50.3963
80.6265, 50.3963, 81.2773, 47.8201
81.2773, 47.8201, 81.5301, 47.7588
81.5301, 47.7588, 81.6882, 46.7213
81.6882, 46.7213, 80.9334, 45.0774
80.9334, 45.0774, 82.0141, 45.0651
82.0141, 45.0651, 84.1519, 43.5526
84.1519, 43.5526, 86.6036, 44.8274
86.6036, 44.8274, 88.0122, 47.4793
88.0122, 47.4793, 84.7166, 51.8202
84.7166, 51.8202, 79.5387, 51.7343
79.5387, 51.7343, 79.6789, 52.2926
79.6789, 52.2926, 78.354, 49.7933
78.354, 49.7933, 78.2459, 52.1275
78.2459, 52.1275, 78.678, 57.6015
78.678, 57.6015, 80.2677, 58.2571
80.2677, 58.2571, 80.6198, 58.3167
80.6198, 58.3167, 81.8861, 56.8983
81.8861, 56.8983, 83.3308, 56.9833
83.3308, 56.9833, 82.596, 57.7416
82.596, 57.7416, 79.3055, 56.8112
79.3055, 56.8112, 78.3633, 55.7762
78.3633, 55.7762, 78.0654, 52.708
78.0654, 52.708, 76.6358, 55.7368
76.6358, 55.7368, 77.5769, 56.217
77.5769, 56.217, 77.4804, 57.785
77.4804, 57.785, 77.8509, 58.7944
77.8509, 58.7944, 74.3045, 59.7692
74.3045, 59.7692, 74.7014, 58.8342
74.7014, 58.8342, 74.6516, 57.3437
74.6516, 57.3437, 73.1999, 57.5188
73.1999, 57.5188, 75.5887, 55.5504
75.5887, 55.5504, 74.0869, 54.732
74.0869, 54.732, 72.5684, 48.5961
72.5684, 48.5961, 71.9971, 48.1008
71.9971, 48.1008, 73.537, 46.6186
73.537, 46.6186, 74.3608, 44.3394
74.3608, 44.3394, 73.7663, 43.905
73.7663, 43.905, 73.8121, 43.8845
73.8121, 43.8845, 73.9152, 42.511
73.9152, 42.511, 73.4685, 42.1141
73.4685, 42.1141, 72.8811, 32.682
72.8811, 32.682, 72.5354, 33.1976
72.5354, 33.1976, 70.2533, 35.4341
70.2533, 35.4341, 76.9234, 36.3772
76.9234, 36.3772, 84.3343, 36.2682
84.3343, 36.2682, 84.3907, 34.5989
84.3907, 34.5989, 86.4133, 36.4274
86.4133, 36.4274, 87.4398, 37.5904
87.4398, 37.5904, 90.183, 36.43
90.183, 36.43, 85.6403, 39.5311
85.6403, 39.5311, 85.6744, 37.4692
85.6744, 37.4692, 84.3343, 37.1015
84.3343, 37.1015, 80.2451, 34.22
80.2451, 34.22, 83.5395, 34.0459
83.5395, 34.0459, 83.6987, 34.8292
83.6987, 34.8292, 83.6947, 30.791
83.6947, 30.791, 86.41, 29.928
86.41, 29.928, 85.4775, 26.745
85.4775, 26.745, 92.4057, 34.124
92.4057, 34.124, 94.063, 34.8001
94.063, 34.8001, 93.0958, 28.6748
93.0958, 28.6748, 97.4265, 28.9925
97.4265, 28.9925, 96.9199, 32.8461
96.9199, 32.8461, 97.7167, 42.6066
97.7167, 42.6066, 98.9166, 41.3871
98.9166, 41.3871, 89.5099, 42.4502
89.5099, 42.4502, 89.0902, 45.2578
89.0902, 45.2578, 88.1284, 46.2222
